Date,Open,High,Low,Close,Adj Close,Volume
11/1/2010,289.119995,289.600006,285.76001,286.480011,286.480011,1081375
11/2/2010,290.079987,291.440002,288.720001,290.160004,290.160004,890288
11/3/2010,291.679993,295.040009,288.959991,293.920013,293.920013,1653200
11/4/2010,298.480011,300.160004,296.720001,299.920013,299.920013,1467550
11/5/2010,299.200012,301.200012,297.200012,301.200012,301.200012,977800
11/8/2010,299.440002,301.200012,297.119995,300.23999,300.23999,1108375
11/9/2010,302.160004,302.480011,295.359985,296.399994,296.399994,1341425
11/10/2010,300.559998,304.480011,298.880005,304.320007,304.320007,1945975
11/11/2010,303.200012,304.320007,302.079987,302.720001,302.720001,1106150
11/12/2010,298.079987,299.279999,291.76001,291.76001,291.76001,1769275
11/15/2010,294.799988,295.359985,291.440002,292,292,958938
11/16/2010,288.559998,288.959991,283.440002,283.600006,283.600006,1862513
11/17/2010,282.559998,284.880005,276.880005,277.839996,277.839996,2889638
11/18/2010,282.23999,284.640015,280.640015,284,284,1548025
11/19/2010,281.200012,282,278.320007,281.76001,281.76001,953150
11/22/2010,280,280.799988,276.880005,280.399994,280.399994,932000
11/23/2010,277.920013,281.279999,276.399994,279.600006,279.600006,1357575
11/24/2010,280.079987,288.640015,279.040009,288.640015,288.640015,1282588
11/26/2010,286.399994,287.76001,285.839996,287.76001,287.76001,290550
11/29/2010,289.839996,294.480011,286.880005,294.23999,294.23999,1231913
11/30/2010,290.640015,293.679993,288.320007,288.320007,288.320007,893213
12/1/2010,293.600006,298.320007,289.600006,297.600006,297.600006,1192538
12/2/2010,297.119995,302.399994,296.720001,302.160004,302.160004,871863
12/3/2010,301.279999,307.119995,300.640015,306.480011,306.480011,1333225
12/6/2010,306.160004,307.600006,304.160004,305.76001,305.76001,749538
12/7/2010,309.76001,309.920013,302.320007,302.399994,302.399994,957588
12/8/2010,303.839996,305.359985,299.839996,303.679993,303.679993,952100
12/9/2010,303.920013,305.519989,301.040009,303.519989,303.519989,950388
12/10/2010,303.679993,304,299.040009,301.279999,301.279999,671688
12/13/2010,306,306.880005,301.519989,303.119995,303.119995,714738
12/14/2010,302.720001,305.279999,301.440002,303.200012,303.200012,554350
12/15/2010,300.23999,305.920013,300.23999,303.920013,303.920013,994550
12/16/2010,303.76001,304.399994,301.440002,302.160004,302.160004,687625
12/17/2010,302.160004,304.320007,301.440002,302.480011,302.480011,842250
12/20/2010,303.200012,305.600006,299.359985,304.399994,304.399994,694113
12/21/2010,305.119995,306.959991,304.320007,306.320007,306.320007,529850
12/22/2010,308.079987,309.920013,307.440002,309.119995,309.119995,637263
12/23/2010,308.959991,312.640015,308.799988,311.839996,311.839996,549375
12/27/2010,310.399994,311.359985,308.799988,309.679993,309.679993,480525
12/28/2010,311.519989,312.23999,310.23999,311.279999,311.279999,497800
12/29/2010,311.600006,311.920013,310.399994,310.559998,310.559998,388438
12/30/2010,307.600006,308.559998,303.679993,304.959991,304.959991,899013
12/31/2010,304.079987,314,303.76001,312,312,978450
1/3/2011,314.720001,315.839996,312,312.399994,312.399994,607838
1/4/2011,312,312.079987,301.519989,304.640015,304.640015,1758150
1/5/2011,302.399994,309.76001,300.640015,308.160004,308.160004,1582125
1/6/2011,306.480011,306.559998,299.600006,301.440002,301.440002,1399413
1/7/2011,303.440002,304.880005,297.440002,301.359985,301.359985,1025713
1/10/2011,304.640015,306,302.399994,305.359985,305.359985,980450
1/11/2011,307.359985,311.119995,305.679993,311.040009,311.040009,883925
1/12/2011,312.320007,314.160004,311.040009,311.920013,311.920013,933125
1/13/2011,312,313.519989,308.799988,309.200012,309.200012,800413
1/14/2011,308.079987,311.600006,307.519989,311.359985,311.359985,762175
1/18/2011,307.920013,312,307.839996,309.839996,309.839996,718000
1/19/2011,311.76001,311.76001,307.519989,308.320007,308.320007,811050
1/20/2011,302,302.880005,298.23999,300.559998,300.559998,1706900
1/21/2011,300.799988,302,298.799988,300.079987,300.079987,1025725
1/24/2011,295.200012,296.720001,293.359985,295.440002,295.440002,1337175
1/25/2011,291.76001,292.23999,289.440002,290.160004,290.160004,1207738
1/26/2011,290.320007,294.880005,288.399994,294.799988,294.799988,1378350
1/27/2011,292.799988,293.679993,287.440002,287.519989,287.519989,1232088
1/28/2011,290,301.679993,289.839996,300.640015,300.640015,3782888
1/31/2011,298.23999,312.079987,298,308.880005,308.880005,3422113
2/1/2011,309.359985,310.720001,304,304.559998,304.559998,2034363
2/2/2011,304.880005,308.480011,302.799988,305.440002,305.440002,1462100
2/3/2011,306.23999,307.119995,302.480011,304.720001,304.720001,1053413
2/4/2011,307.040009,307.519989,297.279999,298.720001,298.720001,2158938
2/7/2011,297.679993,298.959991,293.279999,293.279999,293.279999,1369588
2/8/2011,291.040009,296.160004,290.23999,293.119995,293.119995,2169475
2/9/2011,293.200012,295.359985,290.320007,292,292,1278013
2/10/2011,290.399994,294.880005,290.079987,292.320007,292.320007,1690075
2/11/2011,290.23999,292.160004,286.959991,288.399994,288.399994,1839125
2/14/2011,289.519989,292.320007,286.23999,287.040009,287.040009,1743525
2/15/2011,287.839996,288.160004,281.76001,283.119995,283.119995,1365950
2/16/2011,285.200012,287.200012,281.679993,284.23999,284.23999,2396188
2/17/2011,284.23999,288.640015,284.079987,288.480011,288.480011,1642213
2/18/2011,291.040009,294.160004,287.200012,290.880005,290.880005,2012000
2/22/2011,312.399994,312.399994,302.320007,307.920013,307.920013,4715688
2/23/2011,312,323.279999,310.799988,318.399994,318.399994,5812038
2/24/2011,322,324.799988,309.279999,311.76001,311.76001,6136450
2/25/2011,314.959991,318.399994,312.480011,317.440002,317.440002,2203313
2/28/2011,315.600006,317.76001,312.799988,313.519989,313.519989,1713025
3/1/2011,316.160004,324.23999,315.839996,323.839996,323.839996,2730763
3/2/2011,325.200012,331.200012,321.920013,331.119995,331.119995,3260325
3/3/2011,327.359985,330.640015,323.920013,329.440002,329.440002,2316225
3/4/2011,333.839996,339.359985,332.559998,338.640015,338.640015,3464438
3/7/2011,342,342.640015,338,338.959991,338.959991,3250138
3/8/2011,340.559998,340.799988,335.279999,338.480011,338.480011,2495288
3/9/2011,341.279999,341.600006,336.160004,336.399994,336.399994,2142625
3/10/2011,334.079987,337.200012,325.76001,331.200012,331.200012,3843250
3/11/2011,323.279999,328.160004,322.880005,325.519989,325.519989,3365238
3/14/2011,325.040009,327.600006,322.23999,327.279999,327.279999,1597775
3/15/2011,315.040009,320.23999,313.200012,315.119995,315.119995,3371613
3/16/2011,317.359985,321.519989,313.600006,317.440002,317.440002,3139538
3/17/2011,322.880005,329.200012,321.679993,325.519989,325.519989,1889975
3/18/2011,324.880005,328.079987,322.959991,327.76001,327.76001,3311925
3/21/2011,330.160004,331.679993,328.079987,329.040009,329.040009,1596588
3/22/2011,328.559998,336.23999,327.600006,335.440002,335.440002,2061925
3/23/2011,336.880005,340,335.920013,336.880005,336.880005,2006263
3/24/2011,338.23999,340.320007,334.880005,336.399994,336.399994,1573688
3/25/2011,335.76001,338.640015,334,337.440002,337.440002,1554963
3/28/2011,331.519989,335.279999,331.359985,331.359985,331.359985,1530250
3/29/2011,331.920013,335.600006,330.559998,334.640015,334.640015,985813
3/30/2011,333.519989,336.160004,330.640015,333.279999,333.279999,871988
3/31/2011,339.440002,341.440002,337.600006,340.799988,340.799988,1651488
4/1/2011,341.76001,345.679993,339.839996,345.359985,345.359985,1877400
4/4/2011,344.959991,347.119995,344,346.079987,346.079987,1277363
4/5/2011,344.959991,347.119995,344.079987,344.799988,344.799988,1228700
4/6/2011,346.959991,348.720001,344.959991,346.959991,346.959991,1359313
4/7/2011,347.920013,352.880005,346.399994,351.920013,351.920013,1181238
4/8/2011,355.519989,361.600006,354.640015,361.200012,361.200012,1566913
4/11/2011,358.320007,359.040009,348.640015,349.119995,349.119995,1811475
4/12/2011,345.920013,346,337.359985,338.399994,338.399994,2267438
4/13/2011,341.440002,343.600006,336.799988,342,342,1737775
4/14/2011,341.600006,346.799988,340.959991,346.23999,346.23999,1232000
4/15/2011,344.720001,351.679993,343.600006,349.679993,349.679993,1409050
4/18/2011,345.279999,345.519989,340.399994,343.040009,343.040009,1353313
4/19/2011,340.959991,346.640015,340,343.600006,343.600006,958600
4/20/2011,347.679993,354.799988,346.880005,353.76001,353.76001,1559825
4/21/2011,353.519989,357.119995,352.720001,356.559998,356.559998,822338
4/25/2011,358.959991,359.119995,352.959991,356.23999,356.23999,830038
4/26/2011,355.519989,357.600006,354.320007,355.839996,355.839996,725000
4/27/2011,356.559998,360.320007,351.76001,360.160004,360.160004,1545713
4/28/2011,358.480011,362.079987,354.880005,358.640015,358.640015,1435813
4/29/2011,359.200012,362.799988,357.679993,361.200012,361.200012,838863
5/2/2011,359.920013,364.799988,359.359985,359.440002,359.440002,1527363
5/3/2011,358.079987,358.640015,350.399994,352.640015,352.640015,2006300
5/4/2011,351.359985,352.079987,344.640015,346.079987,346.079987,1802538
5/5/2011,335.920013,336.399994,312.160004,314.559998,314.559998,7612500
5/6/2011,313.920013,325.200012,308,310.959991,310.959991,5262113
5/9/2011,315.279999,328.320007,314.23999,326.959991,326.959991,2771163
5/10/2011,321.76001,330.079987,319.839996,328.640015,328.640015,1925713
5/11/2011,325.359985,325.519989,309.76001,314.799988,314.799988,3534950
5/12/2011,309.679993,318.959991,304.959991,314.23999,314.23999,3776275
5/13/2011,314.160004,316.880005,308.23999,315.519989,315.519989,2574263
5/16/2011,314.079987,316.160004,307.600006,308.079987,308.079987,1908113
5/17/2011,306,308.880005,301.76001,308.399994,308.399994,2480788
5/18/2011,313.359985,320.23999,311.76001,316,316,1951563
5/19/2011,316.480011,318.399994,311.519989,312.559998,312.559998,1713400
5/20/2011,311.519989,317.040009,304.23999,315.76001,315.76001,2695300
5/23/2011,306.480011,309.839996,304.23999,307.76001,307.76001,2125000
5/24/2011,314.079987,316,309.200012,314.23999,314.23999,1678688
5/25/2011,311.76001,320.799988,311.600006,319.440002,319.440002,2450625
5/26/2011,318.720001,319.920013,314.559998,316.799988,316.799988,1549638
5/27/2011,318,318.799988,316,317.679993,317.679993,944713
5/31/2011,325.279999,325.920013,321.679993,324,324,1289788
6/1/2011,324.320007,324.480011,315.440002,316.160004,316.160004,1554838
6/2/2011,317.359985,318.559998,310.880005,317.440002,317.440002,1962625
6/3/2011,311.440002,317.76001,310.799988,317.279999,317.279999,1494163
6/6/2011,315.200012,315.600006,311.119995,312,312,1375575
6/7/2011,311.839996,314.720001,308.559998,312.399994,312.399994,1154825
6/8/2011,314.799988,321.600006,314.799988,318.799988,318.799988,2270475
6/9/2011,320,323.200012,318.079987,321.119995,321.119995,1108750
6/10/2011,316.640015,316.880005,311.279999,312.559998,312.559998,1447813
6/13/2011,309.76001,312.399994,303.600006,306.079987,306.079987,1592013
6/14/2011,307.040009,313.600006,307.040009,312.799988,312.799988,1052950
6/15/2011,311.679993,315.119995,296.559998,300.640015,300.640015,2538400
6/16/2011,299.76001,300.959991,297.600006,299.359985,299.359985,1314550
6/17/2011,294,296.23999,289.600006,293.040009,293.040009,1662613
6/20/2011,291.920013,294.559998,290.640015,293.76001,293.76001,854000
6/21/2011,295.519989,297.76001,291.600006,294.320007,294.320007,1221725
6/22/2011,295.76001,300.399994,295.279999,296.799988,296.799988,1117313
6/23/2011,286,288.880005,281.679993,288.079987,288.079987,3160463
6/24/2011,285.519989,287.040009,281.920013,286.480011,286.480011,1497338
6/27/2011,282.640015,286.320007,281.119995,285.119995,285.119995,912338
6/28/2011,287.040009,291.679993,285.519989,291.359985,291.359985,1219063
6/29/2011,291.839996,300.799988,291.519989,297.839996,297.839996,1981775
6/30/2011,297.839996,300.720001,294.640015,297.920013,297.920013,1228713
7/1/2011,295.76001,299.359985,293.279999,297.200012,297.200012,1261250
7/5/2011,301.76001,305.839996,301.040009,303.679993,303.679993,1098488
7/6/2011,303.839996,305.119995,301.440002,303.119995,303.119995,947038
7/7/2011,308.959991,311.839996,307.359985,308.880005,308.880005,1710113
7/8/2011,304.079987,304.720001,300,302.399994,302.399994,1151125
7/11/2011,298.23999,301.040009,295.440002,298.320007,298.320007,1062188
7/12/2011,297.200012,305.76001,295.839996,303.440002,303.440002,1397275
7/13/2011,304.160004,310.959991,302.640015,306.799988,306.799988,1326188
7/14/2011,309.440002,310,296.480011,300.399994,300.399994,1365400
7/15/2011,302.559998,306.23999,302.399994,305.040009,305.040009,1214825
7/18/2011,301.600006,301.839996,296.799988,300.720001,300.720001,1072438
7/19/2011,305.279999,308.959991,304.959991,306,306,985175
7/20/2011,308.160004,308.959991,302.559998,307.200012,307.200012,916038
7/21/2011,308.720001,312.640015,307.679993,309.76001,309.76001,1131488
7/22/2011,308.640015,312.720001,308,311.440002,311.440002,623650
7/25/2011,308,311.440002,307.679993,309.440002,309.440002,500625
7/26/2011,308.320007,314,305.119995,310.480011,310.480011,1130375
7/27/2011,307.600006,307.920013,303.440002,303.76001,303.76001,1307450
7/28/2011,304.160004,305.920013,302.23999,303.279999,303.279999,637775
7/29/2011,298.23999,300.720001,297.600006,299.359985,299.359985,1154575
8/1/2011,307.119995,307.76001,291.679993,297.600006,297.600006,1693450
8/2/2011,294.720001,298.640015,290.720001,291.200012,291.200012,1312188
8/3/2011,291.519989,291.76001,284.720001,286.880005,286.880005,1776650
8/4/2011,284.959991,285.200012,268.640015,269.839996,269.839996,3415875
8/5/2011,272,274.559998,263.200012,271.600006,271.600006,2794350
8/8/2011,260.399994,263.920013,250.240005,252.080002,252.080002,3487925
8/9/2011,255.759995,258.640015,242.479996,252.960007,252.960007,3901175
8/10/2011,251.919998,259.359985,248.240005,254.240005,254.240005,3024450
8/11/2011,257.839996,268.079987,255.440002,266.399994,266.399994,2704725
8/12/2011,270.799988,272.480011,265.040009,265.839996,265.839996,1436288
8/15/2011,269.279999,274.320007,269.119995,273.76001,273.76001,1308450
8/16/2011,269.76001,273.76001,267.600006,270.640015,270.640015,1607850
8/17/2011,275.279999,277.040009,271.200012,272.079987,272.079987,1729800
8/18/2011,264.160004,264.720001,252.479996,253.759995,253.759995,2415463
8/19/2011,251.759995,260.160004,251.600006,256.959991,256.959991,2069425
8/22/2011,261.76001,263.359985,254.800003,261.76001,261.76001,1795238
8/23/2011,263.119995,268.320007,259.040009,267.359985,267.359985,2177075
8/24/2011,266,268.880005,263.119995,264.640015,264.640015,1613138
8/25/2011,267.679993,268.959991,257.920013,263.76001,263.76001,1458750
8/26/2011,262.23999,266,257.679993,265.200012,265.200012,1786850
8/29/2011,271.76001,272.160004,269.519989,271.679993,271.679993,878963
8/30/2011,271.839996,277.040009,269.76001,275.519989,275.519989,1170488
8/31/2011,274.640015,278.079987,273.920013,276.079987,276.079987,1180913
9/1/2011,275.839996,279.119995,274.640015,275.76001,275.76001,1069813
9/2/2011,266.959991,271.519989,265.359985,269.119995,269.119995,1486263
9/6/2011,260.959991,268.880005,260.799988,268.720001,268.720001,1113663
9/7/2011,272.160004,278.559998,271.519989,277.519989,277.519989,1347688
9/8/2011,277.200012,280,275.119995,275.679993,275.679993,1162363
9/9/2011,269.519989,271.76001,266,270.799988,270.799988,1362850
9/12/2011,269.519989,275.920013,268.399994,275.359985,275.359985,1212250
9/13/2011,276.959991,280.640015,275.200012,278.799988,278.799988,1215288
9/14/2011,277.920013,278.640015,273.440002,274.720001,274.720001,1371700
9/15/2011,277.839996,279.679993,276.23999,276.799988,276.799988,1128550
9/16/2011,277.200012,277.600006,270.160004,273.119995,273.119995,1305113
9/19/2011,266.079987,267.679993,263.119995,266.320007,266.320007,1082425
9/20/2011,266.640015,271.519989,265.600006,267.440002,267.440002,957788
9/21/2011,267.920013,272.480011,263.279999,263.359985,263.359985,1527750
9/22/2011,251.199997,254.639999,246.800003,249.039993,249.039993,2741138
9/23/2011,245.520004,250.399994,244.720001,248.720001,248.720001,1998513
9/26/2011,245.679993,252,241.839996,251.759995,251.759995,1327050
9/27/2011,256.959991,262.640015,256.640015,258.959991,258.959991,1557575
9/28/2011,259.040009,259.920013,249.360001,250,250,1605725
9/29/2011,257.119995,260.079987,253.279999,255.759995,255.759995,1721075
9/30/2011,248.720001,252.559998,243.679993,243.919998,243.919998,1956825
10/3/2011,240.080002,246.559998,237.679993,237.919998,237.919998,2077275
10/4/2011,235.199997,241.440002,232.800003,239.279999,239.279999,2407575
10/5/2011,240.479996,247.199997,238.240005,246.720001,246.720001,2471875
10/6/2011,245.919998,256.640015,244.960007,255.839996,255.839996,1749313
10/7/2011,257.76001,259.359985,251.919998,256.320007,256.320007,1969875
10/10/2011,261.839996,266.399994,261.440002,265.920013,265.920013,1426413
10/11/2011,262.799988,268.23999,261.200012,264.079987,264.079987,1523075
10/12/2011,265.76001,267.600006,263.119995,263.359985,263.359985,930425
10/13/2011,260.640015,263.920013,257.519989,261.200012,261.200012,1275550
10/14/2011,269.279999,270.959991,266.640015,270.959991,270.959991,1035188
10/17/2011,268.399994,269.359985,266,267.440002,267.440002,814338
10/18/2011,269.040009,275.600006,265.119995,273.200012,273.200012,1282513
10/19/2011,273.200012,277.040009,265.76001,266.480011,266.480011,1324513
10/20/2011,265.920013,267.519989,260.160004,266.640015,266.640015,1495313
10/21/2011,271.359985,274.480011,268.320007,270.799988,270.799988,1140925
10/24/2011,272.320007,283.76001,272.160004,283.040009,283.040009,2074325
10/25/2011,288.320007,291.920013,284.880005,286.399994,286.399994,2940038
10/26/2011,286.720001,287.119995,278,280.480011,280.480011,2241438
10/27/2011,288.079987,291.040009,285.839996,289.679993,289.679993,1520713
10/28/2011,285.279999,289.920013,284.720001,288.23999,288.23999,1023088
10/31/2011,283.679993,288.799988,282.160004,285.920013,285.920013,1201075
11/1/2011,277.040009,284.880005,276.320007,281.600006,281.600006,1941700
11/2/2011,288.480011,289.279999,283.279999,285.359985,285.359985,1282300
11/3/2011,289.040009,292.160004,285.76001,290.559998,290.559998,1359213
11/4/2011,290.399994,291.839996,286.880005,291.679993,291.679993,1222525
11/7/2011,293.839996,296.720001,291.76001,296.720001,296.720001,2039600
11/8/2011,298.079987,299.519989,295.359985,299.440002,299.440002,1358800
11/9/2011,294.799988,302,291.920013,296,296,2530225
11/10/2011,300.880005,303.600006,297.600006,301.76001,301.76001,1540038
11/11/2011,302.880005,306.079987,302.880005,305.679993,305.679993,1187588
11/14/2011,303.600006,304.399994,300.559998,302.880005,302.880005,1095575
11/15/2011,304.959991,308.559998,304.079987,307.440002,307.440002,1679950
11/16/2011,314.799988,317.920013,312.559998,314.720001,314.720001,2814250
11/17/2011,312.559998,313.76001,303.920013,305.839996,305.839996,2386913
11/18/2011,307.040009,307.440002,298.799988,302.559998,302.559998,1540513
11/21/2011,299.279999,301.359985,294.320007,300.720001,300.720001,1604513
11/22/2011,301.76001,304.959991,298.640015,302.559998,302.559998,1138625
11/23/2011,296.959991,299.76001,294.640015,297.279999,297.279999,1434163
11/25/2011,296.640015,301.119995,295.679993,297.279999,297.279999,575613
11/28/2011,306.480011,307.040009,300.160004,302.799988,302.799988,1404950
11/29/2011,305.440002,309.359985,304.320007,308.399994,308.399994,2251888
11/30/2011,312.480011,314,309.679993,310.23999,310.23999,2405613
12/1/2011,309.279999,312.640015,305.440002,308.880005,308.880005,1174113
12/2/2011,311.040009,312.720001,308.23999,312.23999,312.23999,1166438
12/5/2011,315.76001,316,309.679993,312.079987,312.079987,1096500
12/6/2011,311.119995,313.279999,309.920013,312,312,1107938
12/7/2011,312.559998,313.200012,307.920013,310.480011,310.480011,1054288
12/8/2011,308.160004,309.200012,301.76001,302.23999,302.23999,1398388
12/9/2011,302.23999,308.079987,301.600006,308,308,825500
12/12/2011,303.679993,303.920013,301.359985,303.040009,303.040009,818825
12/13/2011,304.559998,312.720001,304.559998,308.880005,308.880005,2517288
12/14/2011,299.200012,300.640015,291.040009,293.279999,293.279999,2901813
12/15/2011,295.200012,295.519989,288.399994,289.040009,289.040009,1577088
12/16/2011,289.440002,292,285.839996,290.160004,290.160004,1572350
12/19/2011,291.119995,291.600006,287.440002,289.600006,289.600006,927275
12/20/2011,298.399994,300.880005,297.76001,300.480011,300.480011,1255200
12/21/2011,301.359985,305.920013,300.160004,304.880005,304.880005,1341000
12/22/2011,306.160004,308.399994,305.679993,306.23999,306.23999,672100
12/23/2011,307.76001,308.880005,306.959991,307.920013,307.920013,270275
12/27/2011,307.920013,313.679993,307.679993,312.480011,312.480011,979263
12/28/2011,311.040009,311.119995,305.519989,306.720001,306.720001,706788
12/29/2011,307.119995,307.679993,302.959991,307.279999,307.279999,1115538
12/30/2011,304.799988,307.920013,303.920013,304.880005,304.880005,514288
1/3/2012,313.920013,318,313.920013,317.519989,317.519989,1546238
1/4/2012,316,319.679993,315.040009,318.160004,318.160004,1726600
1/5/2012,315.920013,318.799988,312.959991,313.359985,313.359985,1474950
1/6/2012,315.119995,315.119995,310.880005,313.76001,313.76001,1220075
1/9/2012,312.880005,313.119995,308.480011,312.640015,312.640015,938663
1/10/2012,316.559998,317.839996,314.640015,314.720001,314.720001,882788
1/11/2012,312.720001,314.480011,309.920013,311.359985,311.359985,1107638
1/12/2012,314.320007,317.279999,303.600006,304.480011,304.480011,2293825
1/13/2012,303.200012,305.679993,301.119995,305.279999,305.279999,1408650
1/17/2012,308.720001,310.720001,306.480011,310.320007,310.320007,1271813
1/18/2012,311.040009,312.23999,307.519989,310.640015,310.640015,1556900
1/19/2012,312.640015,312.880005,307.76001,309.519989,309.519989,1315213
1/20/2012,305.359985,305.600006,301.440002,302.23999,302.23999,1650700
1/23/2012,304.160004,308.160004,303.679993,307.119995,307.119995,1058813
1/24/2012,302.399994,305.600006,302,304.799988,304.799988,808288
1/25/2012,302.559998,308.640015,299.920013,306.799988,306.799988,1774825
1/26/2012,311.519989,311.679993,305.119995,306.959991,306.959991,881725
1/27/2012,306.23999,309.359985,304.720001,306.399994,306.399994,905850
1/30/2012,303.440002,306.23999,302.640015,304.079987,304.079987,668700
1/31/2012,310.640015,310.720001,300.880005,302.559998,302.559998,1210913
2/1/2012,305.040009,305.839996,298.799988,299.040009,299.040009,1295413
2/2/2012,297.279999,298.559998,293.440002,297.040009,297.040009,1146975
2/3/2012,297.920013,301.359985,296.559998,300.720001,300.720001,1430913
2/6/2012,298.640015,300.23999,297.040009,298.640015,298.640015,765763
2/7/2012,296.559998,304.640015,296.320007,303.600006,303.600006,1279625
2/8/2012,306.880005,307.519989,301.519989,304.320007,304.320007,1130725
2/9/2012,307.119995,307.839996,305.200012,306.640015,306.640015,582938
2/10/2012,300.399994,304.160004,300.079987,304.160004,304.160004,751075
2/13/2012,308.079987,310.320007,305.200012,309.519989,309.519989,1801000
2/14/2012,312.480011,312.799988,308.079987,310.720001,310.720001,1052325
2/15/2012,312.480011,313.440002,310.959991,313.440002,313.440002,1107075
2/16/2012,312.23999,315.200012,311.440002,314.23999,314.23999,795000
2/17/2012,317.679993,318,315.440002,318,318,986850
2/21/2012,321.040009,325.920013,320.320007,324.640015,324.640015,1423688
2/22/2012,324,326.640015,323.440002,324.720001,324.720001,1106025
2/23/2012,324.480011,331.279999,322.799988,330.959991,330.959991,1214988
2/24/2012,332.799988,336.559998,330.399994,336.079987,336.079987,1503988
2/27/2012,332.23999,334.799988,328.23999,329.440002,329.440002,1417188
2/28/2012,330.959991,332.880005,325.279999,326.320007,326.320007,1242913
2/29/2012,326.799988,328.559998,320.799988,327.359985,327.359985,2474675
3/1/2012,329.119995,338.399994,326.559998,334,334,3071988
3/2/2012,330.23999,330.559998,323.839996,326.160004,326.160004,1930275
3/5/2012,327.440002,327.920013,324.559998,327.76001,327.76001,924863
3/6/2012,320.799988,323.200012,319.76001,321.040009,321.040009,1261475
3/7/2012,320.23999,325.920013,319.279999,324.880005,324.880005,1109288
3/8/2012,325.440002,328,323.839996,326.559998,326.559998,911325
3/9/2012,326.480011,330.880005,325.920013,328.720001,328.720001,935900
3/12/2012,324.480011,326.079987,322.399994,325.600006,325.600006,645075
3/13/2012,324.640015,328.480011,323.519989,326.640015,326.640015,893375
3/14/2012,325.359985,327.519989,321.76001,323.279999,323.279999,1092875
3/15/2012,323.279999,324.480011,317.600006,322.23999,322.23999,3414350
3/16/2012,323.440002,329.359985,322.720001,328.23999,328.23999,1076550
3/19/2012,329.519989,331.040009,328.480011,330.320007,330.320007,724188
3/20/2012,326.23999,326.399994,321.839996,323.440002,323.440002,1215913
3/21/2012,324.23999,327.76001,323.440002,325.279999,325.279999,1052400
3/22/2012,319.200012,321.440002,318.23999,321.119995,321.119995,1327450
3/23/2012,321.679993,329.679993,320.320007,325.519989,325.519989,2200050
3/26/2012,325.679993,326.720001,324.640015,326.160004,326.160004,543525
3/27/2012,326.799988,328,324.320007,325.679993,325.679993,932513
3/28/2012,321.040009,321.600006,318.799988,321.519989,321.519989,1227575
3/29/2012,320.23999,320.959991,310.959991,314.320007,314.320007,1600488
3/30/2012,315.040009,317.040009,312.959991,313.839996,313.839996,735475
4/2/2012,311.440002,321.040009,311.040009,320.23999,320.23999,959613
4/3/2012,319.600006,320.160004,315.440002,317.279999,317.279999,628650
4/4/2012,312.959991,313.839996,307.76001,310.720001,310.720001,1086675
4/5/2012,309.839996,314.799988,309.679993,314.079987,314.079987,532288
4/9/2012,308.480011,312.320007,306.880005,311.76001,311.76001,715500
4/10/2012,311.040009,313.359985,306.480011,308.079987,308.079987,825250
4/11/2012,309.440002,313.839996,308.559998,312.079987,312.079987,1029088
4/12/2012,313.200012,317.119995,313.040009,315.519989,315.519989,724200
4/13/2012,314,314.640015,312.160004,313.200012,313.200012,508963
4/16/2012,313.040009,314.480011,309.839996,313.440002,313.440002,720338
4/17/2012,318.640015,319.119995,316.320007,317.119995,317.119995,675913
4/18/2012,315.76001,316.559998,310.880005,312.399994,312.399994,641925
4/19/2012,312.320007,313.119995,309.359985,311.679993,311.679993,689088
4/20/2012,316.079987,316.880005,312.959991,315.119995,315.119995,670525
4/23/2012,309.839996,312.399994,308.399994,312.23999,312.23999,693913
4/24/2012,314.959991,315.119995,312.079987,313.359985,313.359985,517850
4/25/2012,314.640015,316.720001,312.320007,315.279999,315.279999,1070063
4/26/2012,315.519989,317.76001,315.040009,316.23999,316.23999,669163
4/27/2012,316.399994,318,315.040009,316.959991,316.959991,480638
4/30/2012,315.440002,318.480011,314.959991,317.440002,317.440002,609150
5/1/2012,317.040009,322.320007,317.040009,321.200012,321.200012,757450
5/2/2012,320.079987,320.480011,317.679993,319.119995,319.119995,713513
5/3/2012,315.440002,315.519989,310,310.640015,310.640015,1134963
5/4/2012,302.720001,303.920013,295.359985,298.320007,298.320007,2510975
5/7/2012,294.880005,297.279999,292,296.399994,296.399994,1345650
5/8/2012,293.839996,295.200012,289.200012,294.959991,294.959991,1337388
5/9/2012,289.920013,293.279999,288.23999,292.160004,292.160004,1426500
5/10/2012,294.880005,295.76001,292.399994,292.880005,292.880005,593325
5/11/2012,290.160004,294.160004,289.920013,290.079987,290.079987,563388
5/14/2012,285.679993,287.839996,284.23999,284.880005,284.880005,657463
5/15/2012,286.399994,287.76001,281.76001,282.23999,282.23999,784375
5/16/2012,281.519989,285.119995,279.519989,280.399994,280.399994,1330638
5/17/2012,283.040009,283.600006,278.880005,280.320007,280.320007,721625
5/18/2012,279.119995,280.320007,275.440002,275.440002,275.440002,901425
5/21/2012,277.440002,281.519989,276.799988,281.200012,281.200012,692525
5/22/2012,279.279999,280,275.119995,275.839996,275.839996,660525
5/23/2012,275.359985,275.679993,269.279999,272.720001,272.720001,1162500
5/24/2012,274.320007,276,272,274.079987,274.079987,896475
5/25/2012,273.679993,274.959991,273.279999,273.76001,273.76001,387750
5/29/2012,276.23999,278.079987,272.23999,273.839996,273.839996,777938
5/30/2012,268.160004,268.320007,263.440002,264.160004,264.160004,909888
5/31/2012,264.320007,264.720001,258.959991,260.880005,260.880005,1363000
